Station,Data Acquisition Time,Latitude,Longitude,Groundwater Level Telemetry 6 Hourly (meter),RL_MSL,time_diff,Year,Month,Day,Hour,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Lag_1,Lag_4,Lag_28,RollingMean_4,RollingStd_4,Hour_sin,Hour_cos,Month_sin,Month_cos,Station_ID
Adakamaranahalli,2022-02-27 12:00:00,13.07,77.45,-19.447,849.0,0 days 06:00:00,2022,2,27,12,6,8,1,1,-19.116,-19.064,-18.301,-18.899,0.23787111356083088,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-27 18:00:00,13.07,77.45,-18.878,849.0,0 days 06:00:00,2022,2,27,18,6,8,1,1,-19.447,-18.814,-18.204,-18.99475,0.36794689381304185,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-28 00:00:00,13.07,77.45,-18.659,849.0,0 days 06:00:00,2022,2,28,0,0,9,1,0,-18.878,-18.602,-18.112,-19.01075,0.3587435249125274,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-28 06:00:00,13.07,77.45,-18.939,849.0,0 days 06:00:00,2022,2,28,6,0,9,1,0,-18.659,-19.116,-18.571,-19.025,0.3376043048698657,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-28 12:00:00,13.07,77.45,-19.263,849.0,0 days 06:00:00,2022,2,28,12,0,9,1,0,-18.939,-19.447,-19.075,-18.98075,0.3332730362130529,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-28 18:00:00,13.07,77.45,-18.843,849.0,0 days 06:00:00,2022,2,28,18,0,9,1,0,-19.263,-18.878,-18.588,-18.93475,0.2496829656451077,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-03-01 00:00:00,13.07,77.45,-18.65,849.0,0 days 06:00:00,2022,3,1,0,1,9,1,0,-18.843,-18.659,-18.336,-18.926000000000002,0.252926866900302,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-01 06:00:00,13.07,77.45,-18.615,849.0,0 days 06:00:00,2022,3,1,6,1,9,1,0,-18.65,-18.939,-18.637,-18.92375,0.25611374426219935,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-01 12:00:00,13.07,77.45,-19.406,849.0,0 days 06:00:00,2022,3,1,12,1,9,1,0,-18.615,-19.263,-19.051,-18.84275,0.2975638586925621,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-01 18:00:00,13.07,77.45,-18.798,849.0,0 days 06:00:00,2022,3,1,18,1,9,1,0,-19.406,-18.843,-18.554,-18.8785,0.36567790927719135,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-03 00:00:00,13.07,77.45,-18.68,849.0,1 days 06:00:00,2022,3,3,0,3,9,1,0,-18.798,-18.65,-18.723,-18.86725,0.3678200420495577,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-03 06:00:00,13.07,77.45,-19.077,849.0,0 days 06:00:00,2022,3,3,6,3,9,1,0,-18.68,-18.615,-18.633,-18.87475,0.36217617720294343,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-03 12:00:00,13.07,77.45,-19.659,849.0,0 days 06:00:00,2022,3,3,12,3,9,1,0,-19.077,-19.406,-18.439,-18.99025,0.3233103514169201,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-03 18:00:00,13.07,77.45,-18.885,849.0,0 days 06:00:00,2022,3,3,18,3,9,1,0,-19.659,-18.798,-18.421,-19.0535,0.4366405844627774,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-10 00:00:00,13.07,77.45,-18.869,849.0,6 days 06:00:00,2022,3,10,0,3,10,1,0,-18.885,-18.68,-18.312,-19.07525,0.421578284545106,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-10 06:00:00,13.07,77.45,-19.228,849.0,0 days 06:00:00,2022,3,10,6,3,10,1,0,-18.869,-19.077,-18.804,-19.122500000000002,0.3699418873282561,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-10 12:00:00,13.07,77.45,-19.574,849.0,0 days 06:00:00,2022,3,10,12,3,10,1,0,-19.228,-19.659,-18.451,-19.16025,0.37145244199851074,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-10 18:00:00,13.07,77.45,-19.156,849.0,0 days 06:00:00,2022,3,10,18,3,10,1,0,-19.574,-18.885,-18.354,-19.139,0.33394710159942903,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-11 00:00:00,13.07,77.45,-18.972,849.0,0 days 06:00:00,2022,3,11,0,4,10,1,0,-19.156,-18.869,-18.881,-19.20675,0.289813014430552,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-11 06:00:00,13.07,77.45,-19.445,849.0,0 days 06:00:00,2022,3,11,6,4,10,1,0,-18.972,-19.228,-18.85,-19.2325,0.25189614261964255,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-11 12:00:00,13.07,77.45,-19.831,849.0,0 days 06:00:00,2022,3,11,12,4,10,1,0,-19.445,-19.574,-19.235,-19.28675,0.2730804216099235,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-11 18:00:00,13.07,77.45,-19.227,849.0,0 days 06:00:00,2022,3,11,18,4,10,1,0,-19.831,-19.156,-18.685,-19.351,0.37456730592331555,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-12 00:00:00,13.07,77.45,-19.012,849.0,0 days 06:00:00,2022,3,12,0,5,10,1,1,-19.227,-18.972,-18.484,-19.36875,0.36377316650166736,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-12 06:00:00,13.07,77.45,-19.483,849.0,0 days 06:00:00,2022,3,12,6,5,10,1,1,-19.012,-19.445,-18.951,-19.37875,0.34950095374211704,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-12 12:00:00,13.07,77.45,-19.891,849.0,0 days 06:00:00,2022,3,12,12,5,10,1,1,-19.483,-19.831,-19.064,-19.38825,0.35240637054398233,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-12 18:00:00,13.07,77.45,-19.341,849.0,0 days 06:00:00,2022,3,12,18,5,10,1,1,-19.891,-19.227,-18.814,-19.40325,0.377889203338732,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-13 00:00:00,13.07,77.45,-19.136,849.0,0 days 06:00:00,2022,3,13,0,6,10,1,1,-19.341,-19.012,-18.602,-19.43175,0.36421731150506936,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-13 06:00:00,13.07,77.45,-19.622,849.0,0 days 06:00:00,2022,3,13,6,6,10,1,1,-19.136,-19.483,-19.116,-19.46275,0.31905942497698936,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-13 12:00:00,13.07,77.45,-19.968,849.0,0 days 06:00:00,2022,3,13,12,6,10,1,1,-19.622,-19.891,-19.447,-19.4975,0.32940198339816634,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-13 18:00:00,13.07,77.45,-19.475,849.0,0 days 06:00:00,2022,3,13,18,6,10,1,1,-19.968,-19.341,-18.878,-19.516750000000002,0.3608151650545089,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-14 00:00:00,13.07,77.45,-19.37,849.0,0 days 06:00:00,2022,3,14,0,0,11,1,0,-19.475,-19.136,-18.659,-19.55025,0.34492934059018243,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-14 06:00:00,13.07,77.45,-19.37,849.0,0 days 06:00:00,2022,3,14,6,0,11,1,0,-19.37,-19.622,-18.939,-19.60875,0.2608490943054545,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-14 12:00:00,13.07,77.45,-20.011,849.0,0 days 06:00:00,2022,3,14,12,0,11,1,0,-19.37,-19.968,-19.263,-19.54575,0.2858185613286485,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-14 18:00:00,13.07,77.45,-19.391,849.0,0 days 06:00:00,2022,3,14,18,0,11,1,0,-20.011,-19.475,-18.843,-19.5565,0.30701628621292615,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-15 00:00:00,13.07,77.45,-19.185,849.0,0 days 06:00:00,2022,3,15,0,1,11,1,0,-19.391,-19.37,-18.65,-19.5355,0.3171545364644476,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-15 06:00:00,13.07,77.45,-19.744,849.0,0 days 06:00:00,2022,3,15,6,1,11,1,0,-19.185,-19.37,-18.615,-19.48925,0.35993737881282584,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-15 12:00:00,13.07,77.45,-19.922,849.0,0 days 06:00:00,2022,3,15,12,1,11,1,0,-19.744,-20.011,-19.406,-19.582749999999997,0.3671388247879047,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-15 18:00:00,13.07,77.45,-19.489,849.0,0 days 06:00:00,2022,3,15,18,1,11,1,0,-19.922,-19.391,-18.798,-19.5605,0.33370895502914666,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-17 00:00:00,13.07,77.45,-19.343,849.0,1 days 06:00:00,2022,3,17,0,3,11,1,0,-19.489,-19.185,-18.68,-19.585,0.32045072424109716,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-17 06:00:00,13.07,77.45,-19.807,849.0,0 days 06:00:00,2022,3,17,6,3,11,1,0,-19.343,-19.744,-19.077,-19.6245,0.2584498661893799,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-17 12:00:00,13.07,77.45,-19.929,849.0,0 days 06:00:00,2022,3,17,12,3,11,1,0,-19.807,-19.922,-19.659,-19.64025,0.26982880375028073,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-17 18:00:00,13.07,77.45,-19.622,849.0,0 days 06:00:00,2022,3,17,18,3,11,1,0,-19.929,-19.489,-18.885,-19.642,0.2722768199216381,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-18 00:00:00,13.07,77.45,-19.392,849.0,0 days 06:00:00,2022,3,18,0,4,11,1,0,-19.622,-19.343,-18.869,-19.67525,0.2549331611749219,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-18 06:00:00,13.07,77.45,-19.505,849.0,0 days 06:00:00,2022,3,18,6,4,11,1,0,-19.392,-19.807,-19.228,-19.6875,0.23396082293118753,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-18 12:00:00,13.07,77.45,-20.195,849.0,0 days 06:00:00,2022,3,18,12,4,11,1,0,-19.505,-19.929,-19.574,-19.612,0.2312559909133359,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-18 18:00:00,13.07,77.45,-19.487,849.0,0 days 06:00:00,2022,3,18,18,4,11,1,0,-20.195,-19.622,-19.156,-19.6785,0.3569075510548535,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-19 00:00:00,13.07,77.45,-19.32,849.0,0 days 06:00:00,2022,3,19,0,5,11,1,1,-19.487,-19.392,-18.972,-19.64475,0.37016786732504836,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-19 06:00:00,13.07,77.45,-19.696,849.0,0 days 06:00:00,2022,3,19,6,5,11,1,1,-19.32,-19.505,-19.445,-19.62675,0.3878817474436959,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-19 12:00:00,13.07,77.45,-20.233,849.0,0 days 06:00:00,2022,3,19,12,5,11,1,1,-19.696,-20.195,-19.831,-19.674500000000002,0.3795651020136595,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-19 18:00:00,13.07,77.45,-19.521,849.0,0 days 06:00:00,2022,3,19,18,5,11,1,1,-20.233,-19.487,-19.227,-19.683999999999997,0.3970096556340145,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-20 00:00:00,13.07,77.45,-19.338,849.0,0 days 06:00:00,2022,3,20,0,6,11,1,1,-19.521,-19.32,-19.012,-19.692500000000003,0.39171460699507304,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-20 06:00:00,13.07,77.45,-19.635,849.0,0 days 06:00:00,2022,3,20,6,6,11,1,1,-19.338,-19.696,-19.483,-19.697000000000003,0.38607166864884573,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-20 12:00:00,13.07,77.45,-20.277,849.0,0 days 06:00:00,2022,3,20,12,6,11,1,1,-19.635,-20.233,-19.891,-19.68175,0.38732705818206326,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-20 18:00:00,13.07,77.45,-19.638,849.0,0 days 06:00:00,2022,3,20,18,6,11,1,1,-20.277,-19.521,-19.341,-19.69275,0.40826002743346235,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-21 00:00:00,13.07,77.45,-19.398,849.0,0 days 06:00:00,2022,3,21,0,0,12,1,0,-19.638,-19.338,-19.136,-19.722,0.39585603443672596,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-21 06:00:00,13.07,77.45,-19.716,849.0,0 days 06:00:00,2022,3,21,6,0,12,1,0,-19.398,-19.635,-19.622,-19.737000000000002,0.3771498375976983,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-21 12:00:00,13.07,77.45,-20.142,849.0,0 days 06:00:00,2022,3,21,12,0,12,1,0,-19.716,-20.277,-19.968,-19.75725,0.37198689493041215,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-21 18:00:00,13.07,77.45,-19.705,849.0,0 days 06:00:00,2022,3,21,18,0,12,1,0,-20.142,-19.638,-19.475,-19.7235,0.31008547208789156,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-22 00:00:00,13.07,77.45,-19.438,849.0,0 days 06:00:00,2022,3,22,0,1,12,1,0,-19.705,-19.398,-19.37,-19.74025,0.3057061497581788,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-22 06:00:00,13.07,77.45,-19.751,849.0,0 days 06:00:00,2022,3,22,6,1,12,1,0,-19.438,-19.716,-19.37,-19.75025,0.2910834645480621,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-22 12:00:00,13.07,77.45,-20.196,849.0,0 days 06:00:00,2022,3,22,12,1,12,1,0,-19.751,-20.142,-20.011,-19.759,0.29023553653306483,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-22 18:00:00,13.07,77.45,-19.593,849.0,0 days 06:00:00,2022,3,22,18,1,12,1,0,-20.196,-19.705,-19.391,-19.7725,0.3142509612819604,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-23 00:00:00,13.07,77.45,-19.404,849.0,0 days 06:00:00,2022,3,23,0,2,12,1,0,-19.593,-19.438,-19.185,-19.744500000000002,0.3270010193663577,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-23 06:00:00,13.07,77.45,-19.728,849.0,0 days 06:00:00,2022,3,23,6,2,12,1,0,-19.404,-19.751,-19.744,-19.736,0.3378845956831574,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-23 12:00:00,13.07,77.45,-19.933,849.0,0 days 06:00:00,2022,3,23,12,2,12,1,0,-19.728,-20.196,-19.922,-19.73025,0.33773991472725123,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-23 18:00:00,13.07,77.45,-19.583,849.0,0 days 06:00:00,2022,3,23,18,2,12,1,0,-19.933,-19.593,-19.489,-19.6645,0.2229327252782176,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-24 00:00:00,13.07,77.45,-19.858,849.0,0 days 06:00:00,2022,3,24,0,3,12,1,0,-19.583,-19.404,-19.343,-19.662,0.22405505275855767,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-24 06:00:00,13.07,77.45,-20.011,849.0,0 days 06:00:00,2022,3,24,6,3,12,1,0,-19.858,-19.728,-19.807,-19.7755,0.15375846860136147,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-24 12:00:00,13.07,77.45,-20.465,849.0,0 days 06:00:00,2022,3,24,12,3,12,1,0,-20.011,-19.933,-19.929,-19.846249999999998,0.18628539932041546,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-24 18:00:00,13.07,77.45,-19.791,849.0,0 days 06:00:00,2022,3,24,18,3,12,1,0,-20.465,-19.583,-19.622,-19.97925,0.3690875009171891,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-25 00:00:00,13.07,77.45,-19.565,849.0,0 days 06:00:00,2022,3,25,0,4,12,1,0,-19.791,-19.858,-19.392,-20.03125,0.30347144291782585,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-25 06:00:00,13.07,77.45,-20.175,849.0,0 days 06:00:00,2022,3,25,6,4,12,1,0,-19.565,-20.011,-19.505,-19.958,0.3839253399642027,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-25 12:00:00,13.07,77.45,-20.153,849.0,0 days 06:00:00,2022,3,25,12,4,12,1,0,-20.175,-20.465,-20.195,-19.999000000000002,0.3998966533159466,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-25 18:00:00,13.07,77.45,-19.702,849.0,0 days 06:00:00,2022,3,25,18,4,12,1,0,-20.153,-19.791,-19.487,-19.921,0.2955086011155959,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-26 00:00:00,13.07,77.45,-19.538,849.0,0 days 06:00:00,2022,3,26,0,5,12,1,1,-19.702,-19.565,-19.32,-19.89875,0.31147859744552264,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-26 06:00:00,13.07,77.45,-19.778,849.0,0 days 06:00:00,2022,3,26,6,5,12,1,1,-19.538,-20.175,-19.696,-19.892,0.3212610568784058,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-26 12:00:00,13.07,77.45,-20.257,849.0,0 days 06:00:00,2022,3,26,12,5,12,1,1,-19.778,-20.153,-20.233,-19.79275,0.26021193285467364,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-26 18:00:00,13.07,77.45,-19.721,849.0,0 days 06:00:00,2022,3,26,18,5,12,1,1,-20.257,-19.702,-19.521,-19.81875,0.30885527894678816,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-27 00:00:00,13.07,77.45,-19.55,849.0,0 days 06:00:00,2022,3,27,0,6,12,1,1,-19.721,-19.538,-19.338,-19.8235,0.3065990867565739,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-27 06:00:00,13.07,77.45,-20.236,849.0,0 days 06:00:00,2022,3,27,6,6,12,1,1,-19.55,-19.778,-19.635,-19.826500000000003,0.3029108779822292,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-27 12:00:00,13.07,77.45,-20.511,849.0,0 days 06:00:00,2022,3,27,12,6,12,1,1,-20.236,-20.257,-20.277,-19.941,0.3597045083583125,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-27 18:00:00,13.07,77.45,-19.832,849.0,0 days 06:00:00,2022,3,27,18,6,12,1,1,-20.511,-19.721,-19.638,-20.0045,0.4461229277526845,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-28 00:00:00,13.07,77.45,-19.647,849.0,0 days 06:00:00,2022,3,28,0,0,13,1,0,-19.832,-19.55,-19.398,-20.032249999999998,0.42559008055478265,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-28 06:00:00,13.07,77.45,-19.945,849.0,0 days 06:00:00,2022,3,28,6,0,13,1,0,-19.647,-20.236,-19.716,-20.0565,0.39024821161233564,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-28 12:00:00,13.07,77.45,-20.354,849.0,0 days 06:00:00,2022,3,28,12,0,13,1,0,-19.945,-20.511,-20.142,-19.98375,0.3723451579739256,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-28 18:00:00,13.07,77.45,-19.95,849.0,0 days 06:00:00,2022,3,28,18,0,13,1,0,-20.354,-19.832,-19.705,-19.944499999999998,0.29936209958281007,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-29 00:00:00,13.07,77.45,-19.722,849.0,0 days 06:00:00,2022,3,29,0,1,13,1,0,-19.95,-19.647,-19.438,-19.974,0.2902562086616369,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-29 06:00:00,13.07,77.45,-20.529,849.0,0 days 06:00:00,2022,3,29,6,1,13,1,0,-19.722,-19.945,-19.751,-19.99275,0.26325826989218554,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-29 12:00:00,13.07,77.45,-20.476,849.0,0 days 06:00:00,2022,3,29,12,1,13,1,0,-20.529,-20.354,-20.196,-20.13875,0.3687522881284357,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-29 18:00:00,13.07,77.45,-19.906,849.0,0 days 06:00:00,2022,3,29,18,1,13,1,0,-20.476,-19.95,-19.593,-20.169249999999998,0.39649243372346477,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-30 00:00:00,13.07,77.45,-19.74,849.0,0 days 06:00:00,2022,3,30,0,2,13,1,0,-19.906,-19.722,-19.404,-20.15825,0.40511922113532195,0.0,1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-30 06:00:00,13.07,77.45,-20.209,849.0,0 days 06:00:00,2022,3,30,6,2,13,1,0,-19.74,-20.529,-19.728,-20.16275,0.39870739061784494,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-30 12:00:00,13.07,77.45,-19.881,849.0,0 days 06:00:00,2022,3,30,12,2,13,1,0,-20.209,-20.476,-19.933,-20.082749999999997,0.32624262443764074,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-03-30 18:00:00,13.07,77.45,-19.752,849.0,0 days 06:00:00,2022,3,30,18,2,13,1,0,-19.881,-19.906,-19.583,-19.933999999999997,0.1973609214948534,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2022-04-01 00:00:00,13.07,77.45,-19.47,849.0,1 days 06:00:00,2022,4,1,0,4,13,2,0,-19.752,-19.74,-19.858,-19.8955,0.21852917425361248,0.0,1.0,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-01 06:00:00,13.07,77.45,-19.45,849.0,0 days 06:00:00,2022,4,1,6,4,13,2,0,-19.47,-20.209,-20.011,-19.828,0.30654526582540514,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-01 12:00:00,13.07,77.45,-20.351,849.0,0 days 06:00:00,2022,4,1,12,4,13,2,0,-19.45,-19.881,-20.465,-19.63825,0.21261291117892026,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-01 18:00:00,13.07,77.45,-19.843,849.0,0 days 06:00:00,2022,4,1,18,4,13,2,0,-20.351,-19.752,-19.791,-19.75575,0.4201082201845587,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-02 00:00:00,13.07,77.45,-19.676,849.0,0 days 06:00:00,2022,4,2,0,5,13,2,1,-19.843,-19.47,-19.565,-19.7785,0.4222957099789633,0.0,1.0,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-02 06:00:00,13.07,77.45,-20.494,849.0,0 days 06:00:00,2022,4,2,6,5,13,2,1,-19.676,-19.45,-20.175,-19.83,0.3828515813383839,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-02 12:00:00,13.07,77.45,-20.411,849.0,0 days 06:00:00,2022,4,2,12,5,13,2,1,-20.494,-20.351,-20.153,-20.091,0.3931657835230449,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-02 18:00:00,13.07,77.45,-19.95,849.0,0 days 06:00:00,2022,4,2,18,5,13,2,1,-20.411,-19.843,-19.702,-20.106,0.40728286648629064,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-03 00:00:00,13.07,77.45,-19.763,849.0,0 days 06:00:00,2022,4,3,0,6,13,2,1,-19.95,-19.676,-19.538,-20.132749999999998,0.38727369735966055,0.0,1.0,1.0,6.123233995736766e-17,0
Adakamaranahalli,2022-04-03 06:00:00,13.07,77.45,-20.145,849.0,0 days 06:00:00,2022,4,3,6,6,13,2,1,-19.763,-20.494,-19.778,-20.1545,0.3540927373819182,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0
